#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2013 08 25 05 56  MM    0   MM    MM    MM    MM  MM 1011.4  20.6    MM  17.8   MM   MM    MM
2013 08 25 04 56  MM    0   MM    MM    MM    MM  MM 1012.2  21.7    MM  17.8   MM   MM    MM
2013 08 25 03 56  MM    0   MM    MM    MM    MM  MM 1012.4  20.6    MM  17.2   MM   MM    MM
2013 08 25 02 56  MM    0   MM    MM    MM    MM  MM 1012.4  22.2    MM  17.8   MM   MM    MM
2013 08 25 01 56  MM    0   MM    MM    MM    MM  MM 1011.6  22.2    MM  18.3   MM   MM    MM
2013 08 25 00 56  MM    0   MM    MM    MM    MM  MM 1012.6  21.1    MM  17.2   MM   MM    MM
2013 08 24 23 56  MM    0   MM    MM    MM    MM  MM 1013.6  21.1    MM  15.6   MM   MM    MM
2013 08 24 22 56  90  2.6   MM    MM    MM    MM  MM 1014.1  21.1    MM  15.6   MM   MM    MM
2013 08 24 21 56  70  2.6   MM    MM    MM    MM  MM 1014.8  21.7    MM  15.6   MM   MM    MM
2013 08 24 20 56  70  2.6   MM    MM    MM    MM  MM 1015.7  20.0    MM  15.0   MM   MM    MM
2013 08 24 19 56  70  2.1   MM    MM    MM    MM  MM 1016.6  18.9    MM  14.4   MM   MM    MM
2013 08 24 18 56  70  3.1   MM    MM    MM    MM  MM 1017.3  17.8    MM  14.4   MM   MM    MM
2013 08 24 17 56  60  2.1   MM    MM    MM    MM  MM 1017.8  17.8    MM  13.9   MM   MM    MM
2013 08 24 16 56  70  2.6   MM    MM    MM    MM  MM 1018.6  17.2    MM  13.9   MM   MM    MM
2013 08 24 15 56  70  1.5   MM    MM    MM    MM  MM 1018.7  17.2    MM  13.3   MM   MM    MM
2013 08 24 14 56  60  2.6   MM    MM    MM    MM  MM 1018.8  17.2    MM  13.3   MM   MM    MM
2013 08 24 13 56  50  1.5   MM    MM    MM    MM  MM 1019.1  17.8    MM  12.2   MM   MM    MM
2013 08 24 12 56  MM    0   MM    MM    MM    MM  MM 1019.2  17.8    MM  12.2   MM   MM    MM
2013 08 24 11 56  MM    0   MM    MM    MM    MM  MM 1019.5  14.4    MM  11.7   MM   MM    MM
2013 08 24 10 56  MM    0   MM    MM    MM    MM  MM 1019.6  13.3    MM  11.1   MM   MM    MM
2013 08 24 09 56  MM    0   MM    MM    MM    MM  MM 1019.4  13.3    MM  11.1   MM   MM    MM
2013 08 24 08 56  MM    0   MM    MM    MM    MM  MM 1019.1  13.3    MM  11.1   MM   MM    MM
2013 08 24 07 56 320  1.5   MM    MM    MM    MM  MM 1019.1  13.3    MM  11.1   MM   MM    MM
2013 08 24 06 56 330  2.1   MM    MM    MM    MM  MM 1019.0  13.3    MM  11.1   MM   MM    MM
2013 08 24 05 56  MM    0   MM    MM    MM    MM  MM 1018.7  13.3    MM  11.1   MM   MM    MM
2013 08 24 04 56 320  1.5   MM    MM    MM    MM  MM 1018.3  13.9    MM  11.1   MM   MM    MM
2013 08 24 03 56  MM    0   MM    MM    MM    MM  MM 1018.5  14.4    MM  11.1   MM   MM    MM
2013 08 24 02 56  MM    0   MM    MM    MM    MM  MM 1019.0  14.4    MM  12.2   MM   MM    MM
2013 08 24 01 56  MM    0   MM    MM    MM    MM  MM 1018.8  15.0    MM  12.8   MM   MM    MM
2013 08 24 00 56  MM    0   MM    MM    MM    MM  MM 1018.4  16.7    MM  13.3   MM   MM    MM
2013 08 23 23 56  MM    0   MM    MM    MM    MM  MM 1018.6  17.8    MM  14.4   MM   MM    MM
2013 08 23 22 56  MM    0   MM    MM    MM    MM  MM 1019.1  17.8    MM  15.6   MM   MM    MM
2013 08 23 21 56  MM    0   MM    MM    MM    MM  MM 1019.1  20.0    MM  15.0   MM   MM    MM
2013 08 23 20 56  MM    0   MM    MM    MM    MM  MM 1019.7  19.4    MM  14.4   MM   MM    MM
2013 08 23 19 56  MM    0   MM    MM    MM    MM  MM 1020.5  18.9    MM  15.0   MM   MM    MM
2013 08 23 18 56  80  1.5   MM    MM    MM    MM  MM 1020.7  17.8    MM  12.2   MM   MM    MM
2013 08 23 17 56  70  2.6   MM    MM    MM    MM  MM 1021.1  17.2    MM  10.6   MM   MM    MM
2013 08 23 16 56  80  2.6   MM    MM    MM    MM  MM 1021.8  17.8    MM   8.9   MM   MM    MM
2013 08 23 15 56  90  2.1   MM    MM    MM    MM  MM 1022.1  17.8    MM   8.9   MM   MM    MM
2013 08 23 14 56  60  2.1   MM    MM    MM    MM  MM 1022.3  15.0    MM   8.3   MM   MM    MM
2013 08 23 13 56  80  2.6   MM    MM    MM    MM  MM 1022.3  14.4    MM   8.3   MM   MM    MM
2013 08 23 12 56  MM    0   MM    MM    MM    MM  MM 1022.2  13.9    MM  10.0   MM   MM    MM
2013 08 23 11 56  MM    0   MM    MM    MM    MM  MM 1021.9  11.7    MM   9.4   MM   MM    MM
2013 08 23 10 56 330  1.5   MM    MM    MM    MM  MM 1021.6  10.6    MM   8.9   MM   MM    MM
2013 08 23 09 56 310  1.5   MM    MM    MM    MM  MM 1021.4  10.6    MM   8.3   MM   MM    MM
2013 08 23 08 56  MM    0   MM    MM    MM    MM  MM 1021.3  11.1    MM   8.3   MM   MM    MM
2013 08 23 07 56 330  2.6   MM    MM    MM    MM  MM 1021.1  11.7    MM   8.9   MM   MM    MM
2013 08 23 06 56 340  1.5   MM    MM    MM    MM  MM 1021.5  12.2    MM   9.4   MM   MM    MM
2013 08 23 05 56  MM    0   MM    MM    MM    MM  MM 1021.3  12.2    MM   9.4   MM   MM    MM
2013 08 23 04 56  MM    0   MM    MM    MM    MM  MM 1020.8  12.8    MM   8.9   MM   MM    MM
2013 08 23 03 56  MM    0   MM    MM    MM    MM  MM 1020.7  13.3    MM   8.9   MM   MM    MM
2013 08 23 01 56  MM    0   MM    MM    MM    MM  MM 1020.2  12.8    MM   8.9   MM   MM    MM
2013 08 22 23 56  MM    0   MM    MM    MM    MM  MM 1019.6  14.4    MM   9.4   MM   MM    MM
2013 08 22 22 56  MM    0   MM    MM    MM    MM  MM 1019.7  15.6    MM  10.0   MM   MM    MM
2013 08 22 21 56 250  1.5   MM    MM    MM    MM  MM 1019.7  15.6    MM  10.0   MM   MM    MM
2013 08 22 20 56 240  1.5   MM    MM    MM    MM  MM 1019.9  15.6    MM  10.6   MM   MM    MM
2013 08 22 19 56  MM    0   MM    MM    MM    MM  MM 1019.5  17.8    MM  10.6   MM   MM    MM
2013 08 22 18 56 250  2.6   MM    MM    MM    MM  MM 1019.6  16.1    MM   8.3   MM   MM    MM
2013 08 22 17 56 250  3.1   MM    MM    MM    MM  MM 1019.3  18.3    MM  10.0   MM   MM    MM
2013 08 22 16 56 250  2.6   MM    MM    MM    MM  MM 1019.5  17.2    MM  10.6   MM   MM    MM
2013 08 22 15 56 240  3.6   MM    MM    MM    MM  MM 1019.2  15.6    MM   9.4   MM   MM    MM
2013 08 22 14 56  MM  1.5   MM    MM    MM    MM  MM 1018.9  21.7    MM   9.4   MM   MM    MM
2013 08 22 13 56 340  1.5   MM    MM    MM    MM  MM 1018.7  22.2    MM  10.0   MM   MM    MM
2013 08 22 12 56  MM    0   MM    MM    MM    MM  MM 1018.6  20.0    MM   9.4   MM   MM    MM
2013 08 22 11 56 340  3.1   MM    MM    MM    MM  MM 1017.8  18.3    MM   8.9   MM   MM    MM
2013 08 22 10 56 340  4.1  7.7    MM    MM    MM  MM 1017.3  18.3    MM   8.3   MM   MM    MM
2013 08 22 09 56 330  3.6  7.7    MM    MM    MM  MM 1016.5  18.9    MM   7.8   MM   MM    MM
2013 08 22 08 56  MM    0   MM    MM    MM    MM  MM 1015.8  15.0    MM   7.8   MM   MM    MM
2013 08 22 07 56  MM    0   MM    MM    MM    MM  MM 1015.6  15.6    MM   7.8   MM   MM    MM
2013 08 22 06 56  MM    0   MM    MM    MM    MM  MM 1015.5  15.0    MM   7.8   MM   MM    MM
2013 08 22 05 56 340  3.6   MM    MM    MM    MM  MM 1014.6  20.0    MM   7.8   MM   MM    MM
2013 08 22 04 56 340  4.1   MM    MM    MM    MM  MM 1014.7  20.6    MM   8.3   MM   MM    MM
2013 08 22 03 56 340  2.6   MM    MM    MM    MM  MM 1014.5  20.6    MM   9.4   MM   MM    MM
2013 08 22 02 56 330  2.6   MM    MM    MM    MM  MM 1014.6  21.7    MM   9.4   MM   MM    MM
2013 08 22 01 56  MM    0   MM    MM    MM    MM  MM 1013.8  21.7    MM  10.0   MM   MM    MM
2013 08 22 00 56 320  1.5   MM    MM    MM    MM  MM 1011.9  22.8    MM  12.2   MM   MM    MM
2013 08 21 23 56  MM    0   MM    MM    MM    MM  MM 1010.8  27.2    MM  10.6   MM   MM    MM
2013 08 21 22 56 280  2.6   MM    MM    MM    MM  MM 1010.5  29.4    MM  10.0   MM   MM    MM
2013 08 21 21 56 310  3.6   MM    MM    MM    MM  MM 1010.1  31.1    MM  10.0   MM   MM    MM
2013 08 21 20 56  MM  2.6  9.3    MM    MM    MM  MM 1010.0  31.7    MM   8.3   MM   MM    MM
2013 08 21 19 56 310  3.6   MM    MM    MM    MM  MM 1009.6  32.8    MM  10.6   MM   MM    MM
2013 08 21 18 56 300  4.6 10.3    MM    MM    MM  MM 1009.7  31.7    MM  10.0   MM   MM    MM
2013 08 21 17 56 310  4.1   MM    MM    MM    MM  MM 1008.9  32.2    MM  15.6   MM   MM    MM
2013 08 21 16 56  MM  2.6   MM    MM    MM    MM  MM 1008.5  30.6    MM  18.9   MM   MM    MM
2013 08 21 15 56  MM  2.1  7.2    MM    MM    MM  MM 1008.0  28.3    MM  20.0   MM   MM    MM
2013 08 21 14 56 250  3.1   MM    MM    MM    MM  MM 1008.0  16.1    MM  12.8   MM   MM    MM
2013 08 21 13 56 260  2.1   MM    MM    MM    MM  MM 1007.3  18.3    MM  14.4   MM   MM    MM
2013 08 21 12 56 300  1.5   MM    MM    MM    MM  MM 1005.6  21.1    MM  17.8   MM   MM    MM
2013 08 21 11 56  MM    0   MM    MM    MM    MM  MM 1006.8  18.3    MM  17.2   MM   MM    MM
2013 08 21 10 56 240  2.1   MM    MM    MM    MM  MM 1008.0  15.6    MM  14.4   MM   MM    MM
2013 08 21 09 56 240  1.5   MM    MM    MM    MM  MM 1007.3  16.1    MM  15.0   MM   MM    MM
2013 08 21 08 56 220  2.1   MM    MM    MM    MM  MM 1008.1  15.6    MM  15.0   MM   MM    MM
2013 08 21 07 56  MM    0   MM    MM    MM    MM  MM 1007.7  16.7    MM  15.0   MM   MM    MM
2013 08 21 06 56  MM    0   MM    MM    MM    MM  MM 1008.2  16.7    MM  15.6   MM   MM    MM
2013 08 21 05 56  MM    0   MM    MM    MM    MM  MM 1009.0  15.6    MM  15.0   MM   MM    MM
2013 08 21 04 56  MM    0   MM    MM    MM    MM  MM 1008.3  16.1    MM  15.6   MM   MM    MM
2013 08 21 03 56  MM    0   MM    MM    MM    MM  MM 1008.7  16.7    MM  15.6   MM   MM    MM
2013 08 21 02 56  MM    0   MM    MM    MM    MM  MM 1009.0  17.2    MM  15.6   MM   MM    MM
2013 08 21 01 56  MM    0   MM    MM    MM    MM  MM 1008.8  18.3    MM  16.7   MM   MM    MM
2013 08 21 00 56  MM    0   MM    MM    MM    MM  MM 1008.8  18.9    MM  17.2   MM   MM    MM
2013 08 20 23 56  MM    0   MM    MM    MM    MM  MM 1008.8  19.4    MM  17.8   MM   MM    MM
2013 08 20 22 56 240  1.5   MM    MM    MM    MM  MM 1008.8  20.6    MM  17.8   MM   MM    MM
2013 08 20 21 56 230  2.1   MM    MM    MM    MM  MM 1008.9  20.6    MM  17.8   MM   MM    MM
2013 08 20 20 56  MM    0   MM    MM    MM    MM  MM 1009.3  20.6    MM  17.2   MM   MM    MM
2013 08 20 19 56 250  2.1   MM    MM    MM    MM  MM 1010.0  21.1    MM  16.7   MM   MM    MM
2013 08 20 18 56 230  1.5   MM    MM    MM    MM  MM 1010.6  18.9    MM  15.6   MM   MM    MM
2013 08 20 17 56 230  2.1   MM    MM    MM    MM  MM 1011.1  15.6    MM  14.4   MM   MM    MM
2013 08 20 16 56 240  1.5   MM    MM    MM    MM  MM 1011.2  16.1    MM  14.4   MM   MM    MM
2013 08 20 15 56 240  2.6   MM    MM    MM    MM  MM 1011.5  15.0    MM  13.9   MM   MM    MM
2013 08 20 14 56 230  2.1   MM    MM    MM    MM  MM 1011.3  13.9    MM  12.8   MM   MM    MM
2013 08 20 13 56 240  1.5   MM    MM    MM    MM  MM 1011.6  15.0    MM  13.9   MM   MM    MM
2013 08 20 12 56  MM    0   MM    MM    MM    MM  MM 1012.0  14.4    MM  13.9   MM   MM    MM
2013 08 20 11 56  MM    0   MM    MM    MM    MM  MM 1011.5  12.2    MM  11.7   MM   MM    MM
2013 08 20 10 56  MM    0   MM    MM    MM    MM  MM 1011.2  13.3    MM  12.2   MM   MM    MM
2013 08 20 09 56  MM    0   MM    MM    MM    MM  MM 1010.8  12.2    MM  11.7   MM   MM    MM
2013 08 20 08 56  MM    0   MM    MM    MM    MM  MM 1010.6  11.1    MM  10.6   MM   MM    MM
2013 08 20 07 56  MM    0   MM    MM    MM    MM  MM 1010.8  11.1    MM  10.0   MM   MM    MM
2013 08 20 06 56  MM    0   MM    MM    MM    MM  MM 1011.1  10.6    MM   9.4   MM   MM    MM
2013 08 20 05 56  MM    0   MM    MM    MM    MM  MM 1011.0  11.1    MM   9.4   MM   MM    MM
2013 08 20 04 56  MM    0   MM    MM    MM    MM  MM 1010.9  12.2    MM  10.6   MM   MM    MM
2013 08 20 03 56 230  1.5   MM    MM    MM    MM  MM 1010.9  13.3    MM  12.2   MM   MM    MM
2013 08 20 02 56  MM    0   MM    MM    MM    MM  MM 1010.7  15.6    MM  13.3   MM   MM    MM
2013 08 20 01 56  MM    0   MM    MM    MM    MM  MM 1010.7  15.0    MM  12.8   MM   MM    MM
2013 08 20 00 56 220  2.6   MM    MM    MM    MM  MM 1010.4  12.2    MM  11.1   MM   MM    MM
2013 08 19 23 56 240  2.6   MM    MM    MM    MM  MM 1010.0  15.0    MM  12.8   MM   MM    MM
2013 08 19 22 56 250  3.6   MM    MM    MM    MM  MM 1010.0  15.6    MM  12.8   MM   MM    MM
2013 08 19 21 56 250  3.6   MM    MM    MM    MM  MM 1010.2  17.2    MM  13.3   MM   MM    MM
2013 08 19 20 56 250  3.1   MM    MM    MM    MM  MM 1010.5  16.7    MM  12.8   MM   MM    MM
2013 08 19 19 56 250  4.1  7.2    MM    MM    MM  MM 1010.3  16.7    MM  12.8   MM   MM    MM
2013 08 19 18 56 250  3.6   MM    MM    MM    MM  MM 1010.4  16.1    MM  12.2   MM   MM    MM
2013 08 19 17 56  MM  3.1   MM    MM    MM    MM  MM 1010.6  16.7    MM  12.8   MM   MM    MM
2013 08 19 16 56 250  3.1   MM    MM    MM    MM  MM 1010.9  16.7    MM  12.8   MM   MM    MM
2013 08 19 15 56 250  4.1   MM    MM    MM    MM  MM 1011.5  16.1    MM  13.3   MM   MM    MM
2013 08 19 14 56 260  2.1   MM    MM    MM    MM  MM 1011.9  16.1    MM  13.9   MM   MM    MM
2013 08 19 13 56  MM    0   MM    MM    MM    MM  MM 1011.9  14.4    MM  12.8   MM   MM    MM
2013 08 19 12 56  MM    0   MM    MM    MM    MM  MM 1012.8  12.2    MM  10.6   MM   MM    MM
2013 08 19 11 56  MM    0   MM    MM    MM    MM  MM 1011.9  13.3    MM  11.7   MM   MM    MM
2013 08 19 10 56  MM    0   MM    MM    MM    MM  MM 1011.7  13.3    MM  11.7   MM   MM    MM
2013 08 19 09 56 250  1.5   MM    MM    MM    MM  MM 1012.2  13.3    MM  11.1   MM   MM    MM
2013 08 19 08 56 250  1.5   MM    MM    MM    MM  MM 1012.3  12.8    MM  10.6   MM   MM    MM
2013 08 19 07 56  MM    0   MM    MM    MM    MM  MM 1012.6  15.6    MM  12.2   MM   MM    MM
2013 08 19 06 56 250  1.5   MM    MM    MM    MM  MM 1013.0  13.9    MM  10.6   MM   MM    MM
2013 08 19 05 56  MM    0   MM    MM    MM    MM  MM 1013.7  15.0    MM  11.7   MM   MM    MM
2013 08 19 04 56  MM    0   MM    MM    MM    MM  MM 1014.1  15.0    MM  11.1   MM   MM    MM
2013 08 19 03 56  MM    0   MM    MM    MM    MM  MM 1014.1  15.6    MM  11.7   MM   MM    MM
2013 08 19 02 56 250  2.1   MM    MM    MM    MM  MM 1014.2  12.8    MM   9.4   MM   MM    MM
2013 08 19 01 56  MM    0   MM    MM    MM    MM  MM 1014.4  14.4    MM  10.0   MM   MM    MM
2013 08 19 00 56 210  1.5   MM    MM    MM    MM  MM 1014.0  12.2    MM   8.9   MM   MM    MM
2013 08 18 23 56  MM  1.5   MM    MM    MM    MM  MM 1014.2  13.9    MM   9.4   MM   MM    MM
2013 08 18 22 56 250  2.1   MM    MM    MM    MM  MM 1015.0  16.1    MM  11.1   MM   MM    MM
2013 08 18 21 56 240  2.6   MM    MM    MM    MM  MM 1015.3  16.7    MM  11.7   MM   MM    MM
2013 08 18 20 56 260  2.1   MM    MM    MM    MM  MM 1015.4  18.3    MM  13.3   MM   MM    MM
2013 08 18 19 56 250  2.6   MM    MM    MM    MM  MM 1016.1  15.6    MM  11.7   MM   MM    MM
2013 08 18 18 56 240  3.1   MM    MM    MM    MM  MM 1016.7  15.6    MM  11.1   MM   MM    MM
2013 08 18 17 56 250  3.1   MM    MM    MM    MM  MM 1016.7  16.1    MM  11.1   MM   MM    MM
2013 08 18 16 56 260  2.1   MM    MM    MM    MM  MM 1017.7  16.7    MM  11.7   MM   MM    MM
2013 08 18 15 56 250  3.1   MM    MM    MM    MM  MM 1018.0  16.1    MM  11.7   MM   MM    MM
2013 08 18 14 56 260  2.1   MM    MM    MM    MM  MM 1018.1  13.3    MM  10.6   MM   MM    MM
2013 08 18 13 56 260  2.1   MM    MM    MM    MM  MM 1018.4  13.3    MM  10.6   MM   MM    MM
2013 08 18 12 56 260  2.1   MM    MM    MM    MM  MM 1018.4  13.9    MM  11.1   MM   MM    MM
2013 08 18 11 56 250  1.5   MM    MM    MM    MM  MM 1018.6  10.6    MM   8.9   MM   MM    MM
2013 08 18 10 56  MM    0   MM    MM    MM    MM  MM 1018.1  11.1    MM   9.4   MM   MM    MM
2013 08 18 09 56 240  1.5   MM    MM    MM    MM  MM 1018.0  10.6    MM   9.4   MM   MM    MM
2013 08 18 08 56 240  1.5   MM    MM    MM    MM  MM 1018.0  11.1    MM   9.4   MM   MM    MM
2013 08 18 07 56 240  1.5   MM    MM    MM    MM  MM 1017.8  11.1    MM   9.4   MM   MM    MM
2013 08 18 06 56 240  2.1   MM    MM    MM    MM  MM 1017.8  11.7    MM   9.4   MM   MM    MM
2013 08 18 05 56 260  2.1   MM    MM    MM    MM  MM 1017.6  15.0    MM  11.7   MM   MM    MM
2013 08 18 04 56  MM    0   MM    MM    MM    MM  MM 1017.7  10.0    MM   8.3   MM   MM    MM
2013 08 18 03 56 240  2.6   MM    MM    MM    MM  MM 1017.5  12.2    MM   9.4   MM   MM    MM
2013 08 18 02 56 260  2.6   MM    MM    MM    MM  MM 1017.1  17.2    MM  11.7   MM   MM    MM
2013 08 18 01 56  MM  1.5   MM    MM    MM    MM  MM 1017.4  13.3    MM   8.9   MM   MM    MM
2013 08 18 00 56 250  2.1   MM    MM    MM    MM  MM 1017.0  15.0    MM  10.0   MM   MM    MM
2013 08 17 23 56 260  2.1   MM    MM    MM    MM  MM 1017.0  15.0    MM  10.0   MM   MM    MM
2013 08 17 22 56 250  2.6   MM    MM    MM    MM  MM 1017.3  16.7    MM  11.1   MM   MM    MM
2013 08 17 21 56 260  2.1   MM    MM    MM    MM  MM 1017.3  17.8    MM  12.2   MM   MM    MM
2013 08 17 20 56 250  2.6   MM    MM    MM    MM  MM 1017.8  15.6    MM  11.7   MM   MM    MM
2013 08 17 19 56  MM    0   MM    MM    MM    MM  MM 1018.8  17.2    MM  12.2   MM   MM    MM
2013 08 17 18 56 250  3.1   MM    MM    MM    MM  MM 1019.2  16.7    MM  11.7   MM   MM    MM
2013 08 17 17 56 250  2.6   MM    MM    MM    MM  MM 1019.8  17.2    MM  12.8   MM   MM    MM
2013 08 17 16 56 260  2.1   MM    MM    MM    MM  MM 1020.5  16.7    MM  12.8   MM   MM    MM
2013 08 17 15 56 250  2.1   MM    MM    MM    MM  MM 1020.7  16.7    MM  12.8   MM   MM    MM
2013 08 17 14 56 250  2.6   MM    MM    MM    MM  MM 1020.7  16.1    MM  12.2   MM   MM    MM
2013 08 17 13 56 250  2.6   MM    MM    MM    MM  MM 1020.7  15.6    MM  11.7   MM   MM    MM
2013 08 17 12 56 250  2.1   MM    MM    MM    MM  MM 1020.5  14.4    MM  11.7   MM   MM    MM
2013 08 17 11 56 250  1.5   MM    MM    MM    MM  MM 1020.1  15.0    MM  11.7   MM   MM    MM
2013 08 17 10 56  MM  1.5   MM    MM    MM    MM  MM 1019.6  15.6    MM  11.7   MM   MM    MM
2013 08 17 09 56 250  2.1   MM    MM    MM    MM  MM 1019.4  15.0    MM  12.2   MM   MM    MM
2013 08 17 08 56 250  1.5   MM    MM    MM    MM  MM 1019.8  13.9    MM  12.2   MM   MM    MM
2013 08 17 07 56 210  1.5   MM    MM    MM    MM  MM 1019.3  13.9    MM  12.8   MM   MM    MM
2013 08 17 06 56  MM    0   MM    MM    MM    MM  MM 1019.3  14.4    MM  12.8   MM   MM    MM
2013 08 17 05 56  MM    0   MM    MM    MM    MM  MM 1019.4  13.9    MM  11.7   MM   MM    MM
2013 08 17 04 56  MM    0   MM    MM    MM    MM  MM 1019.2  15.6    MM  13.9   MM   MM    MM
2013 08 17 03 56  MM    0   MM    MM    MM    MM  MM 1019.2  16.1    MM  12.2   MM   MM    MM
2013 08 17 02 56  MM    0   MM    MM    MM    MM  MM 1019.1  15.6    MM  12.8   MM   MM    MM
2013 08 17 01 56  MM    0   MM    MM    MM    MM  MM 1019.0  15.6    MM  12.8   MM   MM    MM
2013 08 17 00 56  MM    0   MM    MM    MM    MM  MM 1018.9  18.3    MM  13.3   MM   MM    MM
2013 08 16 23 56  MM    0   MM    MM    MM    MM  MM 1019.1  17.2    MM  12.2   MM   MM    MM
2013 08 16 22 56  MM    0   MM    MM    MM    MM  MM 1019.3  17.2    MM  12.2   MM   MM    MM
2013 08 16 21 56 240  2.6   MM    MM    MM    MM  MM 1019.3  17.8    MM  13.3   MM   MM    MM
2013 08 16 20 56 250  1.5   MM    MM    MM    MM  MM 1019.4  17.8    MM  12.8   MM   MM    MM
2013 08 16 19 56 240  2.6   MM    MM    MM    MM  MM 1019.6  17.8    MM  12.8   MM   MM    MM
2013 08 16 18 56 240  1.5   MM    MM    MM    MM  MM 1019.7  16.7    MM  11.7   MM   MM    MM
2013 08 16 17 56 240  2.6   MM    MM    MM    MM  MM 1019.8  16.7    MM  11.1   MM   MM    MM
2013 08 16 16 56 240  2.6   MM    MM    MM    MM  MM 1020.1  16.7    MM  11.1   MM   MM    MM
2013 08 16 15 56  MM    0   MM    MM    MM    MM  MM 1020.1  15.6    MM  11.1   MM   MM    MM
2013 08 16 14 56  MM    0   MM    MM    MM    MM  MM 1020.1  16.1    MM   9.4   MM   MM    MM
2013 08 16 13 56  MM    0   MM    MM    MM    MM  MM 1019.8  17.8    MM   9.4   MM   MM    MM
2013 08 16 12 56  MM    0   MM    MM    MM    MM  MM 1019.7  15.0    MM  11.7   MM   MM    MM
2013 08 16 11 56  MM    0   MM    MM    MM    MM  MM 1019.3  13.9    MM  10.6   MM   MM    MM
2013 08 16 10 56  MM    0   MM    MM    MM    MM  MM 1019.1  12.8    MM   9.4   MM   MM    MM
2013 08 16 09 56  MM    0   MM    MM    MM    MM  MM 1018.9  12.2    MM  10.0   MM   MM    MM
2013 08 16 08 56  MM    0   MM    MM    MM    MM  MM 1018.5  12.8    MM  10.0   MM   MM    MM
2013 08 16 07 56  MM    0   MM    MM    MM    MM  MM 1018.6  13.3    MM  10.0   MM   MM    MM
2013 08 16 06 56  MM    0   MM    MM    MM    MM  MM 1018.3  13.3    MM  10.6   MM   MM    MM
2013 08 16 05 56  MM    0   MM    MM    MM    MM  MM 1018.2  13.3    MM  10.6   MM   MM    MM
2013 08 16 04 56  MM    0   MM    MM    MM    MM  MM 1018.2  13.9    MM  11.1   MM   MM    MM
2013 08 16 03 56  MM    0   MM    MM    MM    MM  MM 1018.2  13.9    MM  11.1   MM   MM    MM
2013 08 16 02 56  MM    0   MM    MM    MM    MM  MM 1017.7  13.3    MM  11.1   MM   MM    MM
2013 08 16 01 56  MM    0   MM    MM    MM    MM  MM 1017.5  12.8    MM   9.4   MM   MM    MM
2013 08 16 00 56 240  2.1   MM    MM    MM    MM  MM 1017.4  13.3    MM   7.8   MM   MM    MM
2013 08 15 23 56 250  2.6   MM    MM    MM    MM  MM 1017.1  15.0    MM   8.9   MM   MM    MM
2013 08 15 22 56 260  2.6   MM    MM    MM    MM  MM 1017.2  16.1    MM  10.0   MM   MM    MM
2013 08 15 21 56 260  2.6   MM    MM    MM    MM  MM 1017.1  16.1    MM  10.0   MM   MM    MM
2013 08 15 20 56 260  2.6   MM    MM    MM    MM  MM 1017.1  17.2    MM  10.6   MM   MM    MM
2013 08 15 19 56 260  2.6   MM    MM    MM    MM  MM 1017.6  16.7    MM  11.1   MM   MM    MM
2013 08 15 18 56 250  3.1   MM    MM    MM    MM  MM 1017.7  16.7    MM  11.1   MM   MM    MM
2013 08 15 17 56 250  3.1   MM    MM    MM    MM  MM 1017.7  16.1    MM  10.6   MM   MM    MM
2013 08 15 16 56 250  3.1   MM    MM    MM    MM  MM 1017.8  16.7    MM  11.7   MM   MM    MM
2013 08 15 15 56 240  3.6   MM    MM    MM    MM  MM 1018.0  15.0    MM  10.6   MM   MM    MM
2013 08 15 14 56  MM  1.5   MM    MM    MM    MM  MM 1017.5  23.9    MM  10.6   MM   MM    MM
2013 08 15 13 56  MM  2.6  7.2    MM    MM    MM  MM 1017.6  22.2    MM  10.6   MM   MM    MM
2013 08 15 12 56 330  3.1   MM    MM    MM    MM  MM 1017.4  19.4    MM   8.9   MM   MM    MM
2013 08 15 11 56 330  3.1   MM    MM    MM    MM  MM 1017.3  16.7    MM   8.9   MM   MM    MM
2013 08 15 10 56 320  3.1   MM    MM    MM    MM  MM 1017.3  15.0    MM   8.3   MM   MM    MM
2013 08 15 09 56 320  1.5   MM    MM    MM    MM  MM 1017.0  15.0    MM   8.9   MM   MM    MM
2013 08 15 08 56  MM    0   MM    MM    MM    MM  MM 1017.2  10.0    MM   7.8   MM   MM    MM
2013 08 15 07 56  MM    0   MM    MM    MM    MM  MM 1017.4  10.0    MM   7.8   MM   MM    MM
2013 08 15 06 56  MM    0   MM    MM    MM    MM  MM 1017.6  10.0    MM   7.8   MM   MM    MM
2013 08 15 05 56  MM    0   MM    MM    MM    MM  MM 1018.0  11.1    MM   8.3   MM   MM    MM
2013 08 15 04 56  MM    0   MM    MM    MM    MM  MM 1018.3  11.1    MM   8.3   MM   MM    MM
2013 08 15 03 56  MM    0   MM    MM    MM    MM  MM 1018.3  11.7    MM   8.3   MM   MM    MM
2013 08 15 02 56  MM    0   MM    MM    MM    MM  MM 1018.4  12.2    MM   7.8   MM   MM    MM
2013 08 15 01 56  MM    0   MM    MM    MM    MM  MM 1018.3  13.3    MM   7.8   MM   MM    MM
2013 08 15 00 56 280  1.5   MM    MM    MM    MM  MM 1018.4  12.8    MM   6.1   MM   MM    MM
