#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2014 08 19 21 51  MM    0   MM    MM    MM    MM  MM 1005.6  11.1    MM  10.0   MM   MM    MM
2014 08 19 20 51  MM    0   MM    MM    MM    MM  MM 1005.4  10.6    MM  10.0   MM   MM    MM
2014 08 19 19 51  MM    0   MM    MM    MM    MM  MM 1004.9  10.6    MM  10.0   MM   MM    MM
2014 08 19 18 51  MM    0   MM    MM    MM    MM  MM 1004.3  11.1    MM  10.0   MM   MM    MM
2014 08 19 17 51  MM    0   MM    MM    MM    MM  MM 1004.1  12.8    MM  11.7   MM   MM    MM
2014 08 19 16 51  MM    0   MM    MM    MM    MM  MM 1003.9  13.3    MM  11.7   MM   MM    MM
2014 08 19 15 51  MM    0   MM    MM    MM    MM  MM 1003.7  14.4    MM  12.8   MM   MM    MM
2014 08 19 14 51 140  1.5   MM    MM    MM    MM  MM 1003.3  15.0    MM  13.9   MM   MM    MM
2014 08 19 13 51  MM    0   MM    MM    MM    MM  MM 1003.5  13.3    MM  12.2   MM   MM    MM
2014 08 19 12 51  MM    0   MM    MM    MM    MM  MM 1003.5  14.4    MM  13.3   MM   MM    MM
2014 08 19 11 51  MM    0   MM    MM    MM    MM  MM 1003.3  15.0    MM  14.4   MM   MM    MM
2014 08 19 10 51  MM    0   MM    MM    MM    MM  MM 1002.9  16.1    MM  15.0   MM   MM    MM
2014 08 19 09 51 250  1.5   MM    MM    MM    MM  MM 1003.0  16.1    MM  15.0   MM   MM    MM
2014 08 19 08 51  MM    0   MM    MM    MM    MM  MM 1003.1  17.2    MM  15.6   MM   MM    MM
2014 08 19 07 51  MM    0   MM    MM    MM    MM  MM 1003.3  15.0    MM  13.9   MM   MM    MM
2014 08 19 06 51  MM  2.1   MM    MM    MM    MM  MM 1003.6  16.7    MM  15.0   MM   MM    MM
2014 08 19 05 51 220  1.5   MM    MM    MM    MM  MM 1004.3  16.7    MM  15.0   MM   MM    MM
2014 08 19 04 51  MM    0   MM    MM    MM    MM  MM 1004.6  16.1    MM  15.0   MM   MM    MM
2014 08 19 03 51  MM    0   MM    MM    MM    MM  MM 1005.2  16.1    MM  14.4   MM   MM    MM
2014 08 19 02 51  MM    0   MM    MM    MM    MM  MM 1005.4  16.1    MM  14.4   MM   MM    MM
2014 08 19 01 51  MM    0   MM    MM    MM    MM  MM 1005.7  15.6    MM  14.4   MM   MM    MM
2014 08 19 00 51  MM    0   MM    MM    MM    MM  MM 1006.0  15.6    MM  14.4   MM   MM    MM
2014 08 18 23 51 230  2.1   MM    MM    MM    MM  MM 1006.4  15.6    MM  14.4   MM   MM    MM
2014 08 18 22 51  MM  3.1   MM    MM    MM    MM  MM 1006.7  16.1    MM  14.4   MM   MM    MM
2014 08 18 21 51  MM  2.1   MM    MM    MM    MM  MM 1007.2  16.1    MM  15.0   MM   MM    MM
2014 08 18 20 51  MM  2.6   MM    MM    MM    MM  MM 1007.6  15.6    MM  13.9   MM   MM    MM
2014 08 18 19 51 190  3.6   MM    MM    MM    MM  MM 1008.4  15.6    MM  13.9   MM   MM    MM
2014 08 18 18 51 190  2.6   MM    MM    MM    MM  MM 1008.8  16.1    MM  13.3   MM   MM    MM
2014 08 18 17 51  MM    0   MM    MM    MM    MM  MM 1009.2  16.1    MM  12.2   MM   MM    MM
2014 08 18 16 51 220  3.6  8.2    MM    MM    MM  MM 1009.6  15.6    MM  13.3   MM   MM    MM
2014 08 18 15 51 210  4.6  8.8    MM    MM    MM  MM 1009.8  15.0    MM  12.8   MM   MM    MM
2014 08 18 14 51  MM  2.1   MM    MM    MM    MM  MM 1010.3  16.1    MM  12.2   MM   MM    MM
2014 08 18 13 51 210  3.6   MM    MM    MM    MM  MM 1011.4  15.6    MM  12.2   MM   MM    MM
2014 08 18 12 51 210  3.1   MM    MM    MM    MM  MM 1011.6  14.4    MM  11.7   MM   MM    MM
2014 08 18 11 51 220  4.1   MM    MM    MM    MM  MM 1012.1  12.8    MM  11.1   MM   MM    MM
2014 08 18 10 51 210  3.1   MM    MM    MM    MM  MM 1012.5  12.2    MM  11.1   MM   MM    MM
2014 08 18 09 51  MM    0   MM    MM    MM    MM  MM 1012.7  12.2    MM  10.6   MM   MM    MM
2014 08 18 08 51  MM  2.1   MM    MM    MM    MM  MM 1013.4  11.7    MM  10.0   MM   MM    MM
2014 08 18 07 51  MM    0   MM    MM    MM    MM  MM 1013.9  11.1    MM   9.4   MM   MM    MM
2014 08 18 06 51  MM    0   MM    MM    MM    MM  MM 1014.5  11.1    MM  10.0   MM   MM    MM
2014 08 18 05 51 230  2.6   MM    MM    MM    MM  MM 1015.0  11.1    MM   9.4   MM   MM    MM
2014 08 18 04 51  MM    0   MM    MM    MM    MM  MM 1015.4  11.7    MM  10.0   MM   MM    MM
2014 08 18 03 51 160  1.5   MM    MM    MM    MM  MM 1015.6  11.7    MM  10.0   MM   MM    MM
2014 08 18 02 51 150  1.5   MM    MM    MM    MM  MM 1015.8  11.7    MM   9.4   MM   MM    MM
2014 08 18 01 51  MM    0   MM    MM    MM    MM  MM 1016.8  11.7    MM   9.4   MM   MM    MM
2014 08 18 00 51  MM    0   MM    MM    MM    MM  MM 1016.8  13.3    MM  10.6   MM   MM    MM
2014 08 17 23 51  MM  1.5   MM    MM    MM    MM  MM 1016.9  15.0    MM  10.6   MM   MM    MM
2014 08 17 22 51 120  3.1   MM    MM    MM    MM  MM 1017.0  14.4    MM  11.1   MM   MM    MM
2014 08 17 21 51  MM  1.5   MM    MM    MM    MM  MM 1017.7  13.9    MM  11.1   MM   MM    MM
2014 08 17 20 51  MM  2.6   MM    MM    MM    MM  MM 1018.2  13.9    MM  10.6   MM   MM    MM
2014 08 17 19 51  MM  2.1   MM    MM    MM    MM  MM 1018.5  14.4    MM  10.6   MM   MM    MM
2014 08 17 18 51  70  1.5   MM    MM    MM    MM  MM 1019.0  13.3    MM  10.0   MM   MM    MM
2014 08 17 17 51  60  1.5   MM    MM    MM    MM  MM 1019.3  12.8    MM   9.4   MM   MM    MM
2014 08 17 16 51  70  2.6   MM    MM    MM    MM  MM 1019.6  12.8    MM   9.4   MM   MM    MM
2014 08 17 15 51  MM  1.5   MM    MM    MM    MM  MM 1019.7  12.8    MM   9.4   MM   MM    MM
2014 08 17 14 51  MM  1.5   MM    MM    MM    MM  MM 1020.1  12.2    MM   8.9   MM   MM    MM
2014 08 17 13 51  MM  1.5   MM    MM    MM    MM  MM 1019.7  11.7    MM   8.9   MM   MM    MM
2014 08 17 12 51  MM  2.1   MM    MM    MM    MM  MM 1019.5  11.7    MM   8.9   MM   MM    MM
2014 08 17 11 51  90  1.5   MM    MM    MM    MM  MM 1019.4  11.7    MM   8.9   MM   MM    MM
2014 08 17 10 51  60  2.1   MM    MM    MM    MM  MM 1018.9  11.7    MM   9.4   MM   MM    MM
2014 08 17 09 51  MM    0   MM    MM    MM    MM  MM 1018.5  12.2    MM  10.0   MM   MM    MM
2014 08 17 08 51  90  2.1   MM    MM    MM    MM  MM 1017.9  12.8    MM  10.0   MM   MM    MM
2014 08 17 07 51  MM    0   MM    MM    MM    MM  MM 1018.0  12.8    MM   9.4   MM   MM    MM
2014 08 17 06 51  MM  2.1   MM    MM    MM    MM  MM 1017.9  12.2    MM   9.4   MM   MM    MM
2014 08 17 05 51  70  2.6   MM    MM    MM    MM  MM 1017.7  12.8    MM  10.0   MM   MM    MM
2014 08 17 04 51  80  4.1   MM    MM    MM    MM  MM 1017.4  13.3    MM  10.0   MM   MM    MM
2014 08 17 03 51  50  3.6   MM    MM    MM    MM  MM 1016.8  13.3    MM  10.6   MM   MM    MM
2014 08 17 02 51  50  3.6   MM    MM    MM    MM  MM 1016.4  13.3    MM  10.6   MM   MM    MM
2014 08 17 01 51  60  4.6   MM    MM    MM    MM  MM 1016.0  13.3    MM  11.1   MM   MM    MM
2014 08 17 00 51  40  3.6   MM    MM    MM    MM  MM 1015.5  13.3    MM  11.1   MM   MM    MM
2014 08 16 23 51  40  3.6   MM    MM    MM    MM  MM 1015.0  13.3    MM  11.1   MM   MM    MM
2014 08 16 22 51  30  6.7   MM    MM    MM    MM  MM 1014.6  13.9    MM  11.1   MM   MM    MM
2014 08 16 21 51  20  5.1   MM    MM    MM    MM  MM 1014.4  14.4    MM  11.1   MM   MM    MM
2014 08 16 20 51  10  4.6   MM    MM    MM    MM  MM 1013.9  14.4    MM  11.7   MM   MM    MM
2014 08 16 19 51  10  2.6   MM    MM    MM    MM  MM 1013.2  15.0    MM  11.7   MM   MM    MM
2014 08 16 18 51 350  2.1   MM    MM    MM    MM  MM 1013.0  14.4    MM  12.2   MM   MM    MM
2014 08 16 17 51  40  4.1   MM    MM    MM    MM  MM 1012.4  13.9    MM  12.2   MM   MM    MM
2014 08 16 16 51  30  4.6   MM    MM    MM    MM  MM 1011.8  13.9    MM  12.8   MM   MM    MM
2014 08 16 15 51 350  3.1   MM    MM    MM    MM  MM 1011.0  15.6    MM  13.9   MM   MM    MM
2014 08 16 14 51 360  1.5   MM    MM    MM    MM  MM 1010.5  15.0    MM  13.3   MM   MM    MM
2014 08 16 13 51 360  4.1   MM    MM    MM    MM  MM 1009.7  15.0    MM  13.9   MM   MM    MM
2014 08 16 12 51 360  5.1   MM    MM    MM    MM  MM 1009.0  15.6    MM  14.4   MM   MM    MM
2014 08 16 11 51 350  5.7   MM    MM    MM    MM  MM 1008.2  15.6    MM  15.0   MM   MM    MM
2014 08 16 10 51 360  5.1   MM    MM    MM    MM  MM 1007.2  15.6    MM  14.4   MM   MM    MM
2014 08 16 09 51 350  4.6   MM    MM    MM    MM  MM 1006.5  15.6    MM  15.0   MM   MM    MM
2014 08 16 08 51 360  7.7   MM    MM    MM    MM  MM 1006.1  16.1    MM  15.0   MM   MM    MM
2014 08 16 07 51 360  5.7   MM    MM    MM    MM  MM 1005.6  17.8    MM  16.1   MM   MM    MM
2014 08 16 06 51  MM  3.1   MM    MM    MM    MM  MM 1005.3  19.4    MM  17.2   MM   MM    MM
2014 08 16 05 51  MM  2.1   MM    MM    MM    MM  MM 1005.8  18.3    MM  16.7   MM   MM    MM
2014 08 16 04 51 230  1.5   MM    MM    MM    MM  MM 1006.9  17.8    MM  16.7   MM   MM    MM
2014 08 16 03 51  MM   MM   MM    MM    MM    MM  MM 1007.9  19.4    MM  16.7   MM   MM    MM
2014 08 16 02 51  60  1.5   MM    MM    MM    MM  MM 1007.8  20.0    MM  15.6   MM   MM    MM
2014 08 16 01 51  MM    0   MM    MM    MM    MM  MM 1007.4  22.2    MM  15.0   MM   MM    MM
2014 08 16 00 51  MM  3.1   MM    MM    MM    MM  MM 1007.5  22.8    MM  14.4   MM   MM    MM
2014 08 15 23 51  MM  2.6   MM    MM    MM    MM  MM 1008.4  23.3    MM  14.4   MM   MM    MM
2014 08 15 22 51  MM  2.1   MM    MM    MM    MM  MM 1009.0  24.4    MM  13.9   MM   MM    MM
2014 08 15 21 51 340  3.1   MM    MM    MM    MM  MM 1009.5  23.3    MM  13.9   MM   MM    MM
2014 08 15 20 51 340  3.6   MM    MM    MM    MM  MM 1010.0  22.2    MM  13.9   MM   MM    MM
2014 08 15 19 51 350  4.6   MM    MM    MM    MM  MM 1010.5  21.1    MM  13.9   MM   MM    MM
2014 08 15 18 51 350  5.1   MM    MM    MM    MM  MM 1011.4  20.6    MM  14.4   MM   MM    MM
2014 08 15 17 51 360  6.2   MM    MM    MM    MM  MM 1012.1  20.0    MM  13.9   MM   MM    MM
2014 08 15 16 51 360  6.2   MM    MM    MM    MM  MM 1012.4  20.0    MM  13.9   MM   MM    MM
2014 08 15 15 51 350  5.7   MM    MM    MM    MM  MM 1013.0  19.4    MM  12.8   MM   MM    MM
2014 08 15 14 51 350  5.1   MM    MM    MM    MM  MM 1013.4  19.4    MM  12.2   MM   MM    MM
2014 08 15 13 51  MM  2.1   MM    MM    MM    MM  MM 1013.9  20.0    MM  10.6   MM   MM    MM
2014 08 15 12 51 340  2.6   MM    MM    MM    MM  MM 1014.0  17.8    MM   9.4   MM   MM    MM
2014 08 15 11 51 310  3.1   MM    MM    MM    MM  MM 1014.0  16.1    MM   5.6   MM   MM    MM
2014 08 15 10 51 310  4.1   MM    MM    MM    MM  MM 1014.0  16.1    MM   6.1   MM   MM    MM
2014 08 15 09 51 310  3.6   MM    MM    MM    MM  MM 1014.1  15.6    MM   5.6   MM   MM    MM
2014 08 15 08 51 310  3.6   MM    MM    MM    MM  MM 1014.1  16.1    MM   6.1   MM   MM    MM
2014 08 15 07 51  MM  3.1   MM    MM    MM    MM  MM 1014.4  16.1    MM   6.1   MM   MM    MM
2014 08 15 06 51  MM  3.1   MM    MM    MM    MM  MM 1014.7  16.1    MM   6.1   MM   MM    MM
2014 08 15 05 51 300  3.6   MM    MM    MM    MM  MM 1014.9  15.6    MM   4.4   MM   MM    MM
2014 08 15 04 51  MM  2.1   MM    MM    MM    MM  MM 1015.2  15.0    MM   3.9   MM   MM    MM
2014 08 15 03 51  MM  3.1   MM    MM    MM    MM  MM 1015.5  15.0    MM   3.3   MM   MM    MM
2014 08 15 02 51 290  2.6   MM    MM    MM    MM  MM 1015.6  14.4    MM   3.9   MM   MM    MM
2014 08 15 01 51  MM    0   MM    MM    MM    MM  MM 1015.9  13.9    MM   7.2   MM   MM    MM
2014 08 15 00 51  MM  2.1   MM    MM    MM    MM  MM 1015.9  16.1    MM   5.6   MM   MM    MM
2014 08 14 23 51  MM  2.1   MM    MM    MM    MM  MM 1016.8  17.8    MM   4.4   MM   MM    MM
2014 08 14 22 51 350  5.7   MM    MM    MM    MM  MM 1017.3  18.9    MM   6.7   MM   MM    MM
2014 08 14 21 51 350  5.1   MM    MM    MM    MM  MM 1017.7  18.3    MM   8.9   MM   MM    MM
2014 08 14 20 51 360  4.6   MM    MM    MM    MM  MM 1018.2  17.8    MM   7.8   MM   MM    MM
2014 08 14 19 51 360  5.1   MM    MM    MM    MM  MM 1018.7  17.2    MM   8.3   MM   MM    MM
2014 08 14 18 51  10  3.6   MM    MM    MM    MM  MM 1019.2  15.6    MM   6.1   MM   MM    MM
2014 08 14 17 51  10  3.6   MM    MM    MM    MM  MM 1019.7  15.0    MM   6.1   MM   MM    MM
2014 08 14 16 51 360  3.1   MM    MM    MM    MM  MM 1020.3  15.0    MM   6.1   MM   MM    MM
2014 08 14 15 51 350  2.6   MM    MM    MM    MM  MM 1020.7  15.0    MM   7.2   MM   MM    MM
2014 08 14 14 51  20  2.6   MM    MM    MM    MM  MM 1021.1  13.9    MM   7.2   MM   MM    MM
2014 08 14 13 51  20  3.1   MM    MM    MM    MM  MM 1021.2  13.9    MM   6.7   MM   MM    MM
2014 08 14 12 51 360  2.1   MM    MM    MM    MM  MM 1021.0  13.3    MM   7.2   MM   MM    MM
2014 08 14 11 51 260  2.1   MM    MM    MM    MM  MM 1020.8   9.4    MM   6.7   MM   MM    MM
2014 08 14 10 51 250  1.5   MM    MM    MM    MM  MM 1020.6   8.3    MM   6.7   MM   MM    MM
2014 08 14 09 51  MM    0   MM    MM    MM    MM  MM 1020.1  10.0    MM   7.2   MM   MM    MM
2014 08 14 08 51  MM  2.6   MM    MM    MM    MM  MM 1019.4  12.2    MM   8.3   MM   MM    MM
2014 08 14 07 51  MM    0   MM    MM    MM    MM  MM 1019.6  11.7    MM   7.8   MM   MM    MM
2014 08 14 06 51 340  2.1   MM    MM    MM    MM  MM 1019.4  12.2    MM   7.8   MM   MM    MM
2014 08 14 05 51  30  6.7   MM    MM    MM    MM  MM 1019.2  15.0    MM   7.8   MM   MM    MM
2014 08 14 04 51 350  5.1   MM    MM    MM    MM  MM 1019.3  13.9    MM   7.8   MM   MM    MM
2014 08 14 03 51 340  5.1   MM    MM    MM    MM  MM 1019.0  13.9    MM   7.2   MM   MM    MM
2014 08 14 02 51 360  5.7   MM    MM    MM    MM  MM 1019.1  13.9    MM   8.9   MM   MM    MM
2014 08 14 01 51  10  5.1   MM    MM    MM    MM  MM 1019.0  13.9    MM   8.3   MM   MM    MM
2014 08 14 00 51  10  6.2   MM    MM    MM    MM  MM 1018.6  14.4    MM   8.3   MM   MM    MM
2014 08 13 23 51 360  4.6   MM    MM    MM    MM  MM 1018.6  15.6    MM   9.4   MM   MM    MM
2014 08 13 22 51 360  4.1   MM    MM    MM    MM  MM 1018.2  15.6    MM   8.9   MM   MM    MM
2014 08 13 21 51  20  6.2   MM    MM    MM    MM  MM 1018.1  15.6    MM   8.9   MM   MM    MM
2014 08 13 20 51  10  5.7   MM    MM    MM    MM  MM 1018.3  15.0    MM   9.4   MM   MM    MM
2014 08 13 19 51  20  6.7   MM    MM    MM    MM  MM 1018.1  14.4    MM   8.9   MM   MM    MM
2014 08 13 18 51  20  6.7   MM    MM    MM    MM  MM 1017.9  14.4    MM   9.4   MM   MM    MM
2014 08 13 17 51  10  7.2   MM    MM    MM    MM  MM 1017.5  15.0    MM  10.6   MM   MM    MM
2014 08 13 16 51  10  5.1   MM    MM    MM    MM  MM 1017.6  13.9    MM  11.1   MM   MM    MM
2014 08 13 15 51  20  5.7   MM    MM    MM    MM  MM 1017.1  14.4    MM  11.1   MM   MM    MM
2014 08 13 14 51 360  3.6   MM    MM    MM    MM  MM 1016.7  13.9    MM  11.1   MM   MM    MM
2014 08 13 13 51 360  4.6   MM    MM    MM    MM  MM 1016.2  14.4    MM  11.1   MM   MM    MM
2014 08 13 12 51  MM  2.1   MM    MM    MM    MM  MM 1015.9  13.9    MM  11.1   MM   MM    MM
2014 08 13 11 51 330  2.6   MM    MM    MM    MM  MM 1015.0  14.4    MM  12.2   MM   MM    MM
2014 08 13 10 51  MM   MM   MM    MM    MM    MM  MM 1014.2  15.0    MM  11.7   MM   MM    MM
2014 08 13 09 51 360  4.1   MM    MM    MM    MM  MM 1013.8  13.9    MM  11.1   MM   MM    MM
2014 08 13 08 51 340  2.6   MM    MM    MM    MM  MM 1013.5  13.9    MM  11.7   MM   MM    MM
2014 08 13 07 51 350  2.6   MM    MM    MM    MM  MM 1012.7  15.6    MM  11.7   MM   MM    MM
2014 08 13 06 51 350  5.1   MM    MM    MM    MM  MM 1012.5  16.1    MM  11.1   MM   MM    MM
2014 08 13 05 51 350  5.1   MM    MM    MM    MM  MM 1012.3  16.7    MM  10.6   MM   MM    MM
2014 08 13 04 51 350  4.6   MM    MM    MM    MM  MM 1012.2  17.2    MM  10.0   MM   MM    MM
2014 08 13 03 51 340  5.1  8.2    MM    MM    MM  MM 1011.8  17.2    MM  10.0   MM   MM    MM
2014 08 13 02 51 340  5.1   MM    MM    MM    MM  MM 1011.5  17.2    MM  10.6   MM   MM    MM
2014 08 13 01 51 340  6.2  9.8    MM    MM    MM  MM 1011.4  17.8    MM  10.0   MM   MM    MM
2014 08 13 00 51 340  4.6  9.3    MM    MM    MM  MM 1011.3  17.2    MM  11.1   MM   MM    MM
2014 08 12 23 51 340  4.6  8.8    MM    MM    MM  MM 1011.4  17.8    MM  10.6   MM   MM    MM
2014 08 12 22 51 340  6.2  9.3    MM    MM    MM  MM 1011.3  18.3    MM  11.1   MM   MM    MM
2014 08 12 21 51 350  7.7   MM    MM    MM    MM  MM 1011.5  18.3    MM  10.6   MM   MM    MM
2014 08 12 20 51 350  8.2   MM    MM    MM    MM  MM 1011.6  17.2    MM  10.6   MM   MM    MM
2014 08 12 19 51 360  6.7   MM    MM    MM    MM  MM 1012.0  16.1    MM  10.0   MM   MM    MM
2014 08 12 18 51 350  6.2   MM    MM    MM    MM  MM 1012.5  16.1    MM  11.1   MM   MM    MM
2014 08 12 17 51  10  7.2   MM    MM    MM    MM  MM 1012.6  14.4    MM   9.4   MM   MM    MM
2014 08 12 16 51  10  8.2   MM    MM    MM    MM  MM 1012.8  13.9    MM   9.4   MM   MM    MM
2014 08 12 15 51  10  8.2   MM    MM    MM    MM  MM 1012.9  12.8    MM   9.4   MM   MM    MM
2014 08 12 14 51  20  9.3   MM    MM    MM    MM  MM 1012.8  12.2    MM   9.4   MM   MM    MM
2014 08 12 13 51  10  9.3 11.3    MM    MM    MM  MM 1013.1  12.2    MM   9.4   MM   MM    MM
2014 08 12 12 51  20  8.2   MM    MM    MM    MM  MM 1013.2  12.2    MM  10.0   MM   MM    MM
2014 08 12 11 51  20  8.8   MM    MM    MM    MM  MM 1013.4  12.2    MM   9.4   MM   MM    MM
2014 08 12 10 51  30  8.2   MM    MM    MM    MM  MM 1013.3  12.2    MM  10.0   MM   MM    MM
2014 08 12 09 51  30  6.2   MM    MM    MM    MM  MM 1013.5  11.7    MM  10.0   MM   MM    MM
2014 08 12 08 51  30  7.2   MM    MM    MM    MM  MM 1013.4  11.7    MM  10.0   MM   MM    MM
2014 08 12 07 51  50  9.8   MM    MM    MM    MM  MM 1013.9  12.2    MM  10.0   MM   MM    MM
2014 08 12 06 51  40  7.2 11.3    MM    MM    MM  MM 1014.3  12.2    MM  10.6   MM   MM    MM
2014 08 12 05 51  50  8.2 12.9    MM    MM    MM  MM 1014.9  12.2    MM  10.6   MM   MM    MM
2014 08 12 04 51  40  7.2 11.3    MM    MM    MM  MM 1015.6  12.2    MM  10.6   MM   MM    MM
2014 08 12 03 51  40  6.7   MM    MM    MM    MM  MM 1015.8  12.2    MM  10.6   MM   MM    MM
2014 08 12 02 51  40  6.7   MM    MM    MM    MM  MM 1016.2  13.3    MM  11.1   MM   MM    MM
2014 08 12 01 51  40  6.2 10.3    MM    MM    MM  MM 1016.4  13.3    MM  12.2   MM   MM    MM
2014 08 12 00 51  50  8.2 11.8    MM    MM    MM  MM 1016.2  13.3    MM  12.2   MM   MM    MM
2014 08 11 23 51  50  9.3 13.4    MM    MM    MM  MM 1016.2  13.3    MM  12.2   MM   MM    MM
2014 08 11 22 51  50 11.8   MM    MM    MM    MM  MM 1015.8  13.9    MM  12.2   MM   MM    MM
2014 08 11 21 51  60 10.3   MM    MM    MM    MM  MM 1015.4  14.4    MM  13.3   MM   MM    MM
2014 08 11 20 51  60  5.1   MM    MM    MM    MM  MM 1015.3  15.0    MM  13.3   MM   MM    MM
2014 08 11 19 51  90  2.6   MM    MM    MM    MM  MM 1015.1  15.0    MM  14.4   MM   MM    MM
2014 08 11 18 51  30  3.6   MM    MM    MM    MM  MM 1015.0  15.0    MM  14.4   MM   MM    MM
2014 08 11 17 51  40  2.1   MM    MM    MM    MM  MM 1014.6  15.6    MM  15.0   MM   MM    MM
2014 08 11 16 51  MM    0   MM    MM    MM    MM  MM 1014.7  15.6    MM  14.4   MM   MM    MM
2014 08 11 15 51  MM  1.5   MM    MM    MM    MM  MM 1014.3  16.1    MM  15.0   MM   MM    MM
2014 08 11 14 51  MM    0   MM    MM    MM    MM  MM 1014.4  16.1    MM  15.0   MM   MM    MM
2014 08 11 13 51  MM  1.5   MM    MM    MM    MM  MM 1014.3  15.6    MM  14.4   MM   MM    MM
2014 08 11 12 51 360  3.1   MM    MM    MM    MM  MM 1014.3  15.6    MM  13.9   MM   MM    MM
2014 08 11 11 51  MM    0   MM    MM    MM    MM  MM 1013.9  15.6    MM  13.3   MM   MM    MM
2014 08 11 10 51 360  3.1   MM    MM    MM    MM  MM 1013.7  16.1    MM  13.9   MM   MM    MM
2014 08 11 09 51 360  3.1   MM    MM    MM    MM  MM 1013.5  16.7    MM  15.0   MM   MM    MM
2014 08 11 08 51  30  2.6   MM    MM    MM    MM  MM 1013.6  17.2    MM  15.0   MM   MM    MM
2014 08 11 07 51  MM    0   MM    MM    MM    MM  MM 1013.7  17.2    MM  15.0   MM   MM    MM
2014 08 11 06 51 350  2.6   MM    MM    MM    MM  MM 1014.4  16.7    MM  13.9   MM   MM    MM
2014 08 11 05 51 350  2.6   MM    MM    MM    MM  MM 1014.7  17.2    MM  14.4   MM   MM    MM
2014 08 11 04 51  MM    0   MM    MM    MM    MM  MM 1014.7  18.9    MM  14.4   MM   MM    MM
2014 08 11 03 51  MM    0   MM    MM    MM    MM  MM 1015.0  19.4    MM  13.3   MM   MM    MM
2014 08 11 02 51 260  2.1   MM    MM    MM    MM  MM 1015.1  19.4    MM  14.4   MM   MM    MM
2014 08 11 01 51 240  2.1   MM    MM    MM    MM  MM 1015.5  18.9    MM  15.0   MM   MM    MM
2014 08 11 00 51  MM    0   MM    MM    MM    MM  MM 1015.7  20.0    MM  13.3   MM   MM    MM
2014 08 10 23 51  MM    0   MM    MM    MM    MM  MM 1015.8  21.7    MM  15.0   MM   MM    MM
2014 08 10 22 51  MM    0   MM    MM    MM    MM  MM 1016.1  22.2    MM  13.3   MM   MM    MM
2014 08 10 21 51 110  1.5   MM    MM    MM    MM  MM 1016.4  22.2    MM  13.9   MM   MM    MM
2014 08 10 20 51  70  1.5   MM    MM    MM    MM  MM 1016.5  22.2    MM  14.4   MM   MM    MM
2014 08 10 19 51  MM    0   MM    MM    MM    MM  MM 1016.9  21.1    MM  15.0   MM   MM    MM
2014 08 10 18 51  MM    0   MM    MM    MM    MM  MM 1017.7  20.6    MM  15.0   MM   MM    MM
2014 08 10 17 51  60  1.5   MM    MM    MM    MM  MM 1018.0  22.2    MM  15.6   MM   MM    MM
2014 08 10 16 51  MM    0   MM    MM    MM    MM  MM 1018.3  21.7    MM  15.6   MM   MM    MM
2014 08 10 15 51  60  1.5   MM    MM    MM    MM  MM 1018.4  21.7    MM  15.0   MM   MM    MM
2014 08 10 14 51  20  2.6   MM    MM    MM    MM  MM 1018.1  21.7    MM  15.0   MM   MM    MM
2014 08 10 13 51  MM  3.1   MM    MM    MM    MM  MM 1018.3  22.2    MM  15.6   MM   MM    MM
2014 08 10 12 51  MM  2.1   MM    MM    MM    MM  MM 1018.6  20.0    MM  15.0   MM   MM    MM
2014 08 10 11 51  MM    0   MM    MM    MM    MM  MM 1018.5  19.4    MM  15.6   MM   MM    MM
2014 08 10 10 51  MM    0   MM    MM    MM    MM  MM 1018.2  18.9    MM  15.0   MM   MM    MM
2014 08 10 09 51 260  2.1   MM    MM    MM    MM  MM 1018.1  18.9    MM  15.0   MM   MM    MM
2014 08 10 08 51 240  3.6   MM    MM    MM    MM  MM 1017.8  19.4    MM  14.4   MM   MM    MM
2014 08 10 07 51 240  3.6   MM    MM    MM    MM  MM 1017.8  19.4    MM  14.4   MM   MM    MM
2014 08 10 06 51 240  4.1   MM    MM    MM    MM  MM 1017.9  19.4    MM  14.4   MM   MM    MM
2014 08 10 05 51 240  3.1   MM    MM    MM    MM  MM 1018.2  19.4    MM  13.9   MM   MM    MM
2014 08 10 04 51 260  2.1   MM    MM    MM    MM  MM 1018.8  18.3    MM  13.3   MM   MM    MM
2014 08 10 03 51  MM  1.5   MM    MM    MM    MM  MM 1019.1  18.9    MM  14.4   MM   MM    MM
2014 08 10 02 51  MM  2.6   MM    MM    MM    MM  MM 1019.4  18.9    MM  14.4   MM   MM    MM
2014 08 10 01 51 240  2.1   MM    MM    MM    MM  MM 1019.2  20.0    MM  16.1   MM   MM    MM
2014 08 10 00 51  MM    0   MM    MM    MM    MM  MM 1018.8  20.0    MM  16.7   MM   MM    MM
2014 08 09 23 51  MM    0   MM    MM    MM    MM  MM 1018.9  21.1    MM  16.7   MM   MM    MM
2014 08 09 22 51  MM    0   MM    MM    MM    MM  MM 1019.3  21.7    MM  17.2   MM   MM    MM
2014 08 09 21 51  10  1.5   MM    MM    MM    MM  MM 1019.3  21.7    MM  16.7   MM   MM    MM
2014 08 09 20 51  30  1.5   MM    MM    MM    MM  MM 1019.5  22.2    MM  16.7   MM   MM    MM
2014 08 09 19 51 360  1.5   MM    MM    MM    MM  MM 1019.9  21.7    MM  16.1   MM   MM    MM
