#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2013 08 25 04 50 170 10.0 11.0   1.0     5   4.1 142 1013.4  15.6  12.5    MM   MM -0.7    MM
2013 08 25 03 50 170  9.0 10.0   1.0     5   4.2 141 1014.0  15.5  12.3    MM   MM -0.6    MM
2013 08 25 02 50 160  9.0 10.0    MM    MM    MM  MM 1014.1  15.1  11.7    MM   MM -1.3    MM
2013 08 25 01 50 160 10.0 11.0   0.8     4   3.6 154 1014.1  15.8  11.9    MM   MM -2.1    MM
2013 08 25 00 50 160 10.0 11.0   0.7     4   3.2 150 1014.6  16.0  12.3    MM   MM -2.7    MM
2013 08 24 23 50 160  8.0  9.0   0.6     3   3.2 151 1015.4  16.0  12.4    MM   MM   MM    MM
2013 08 24 22 50 150  7.0  8.0   0.6     3   3.1 156 1016.2  15.6  12.4    MM   MM -2.3    MM
2013 08 24 21 50 150  7.0  8.0   0.5     4   3.0 163 1017.3  15.4  12.5    MM   MM -1.7    MM
2013 08 24 20 50 150  6.0  7.0   0.5     3   3.0 164 1018.0  15.5  12.7    MM   MM -1.4    MM
2013 08 24 19 50 150  7.0  8.0   0.4     4   3.0 142 1018.5  15.3  13.1    MM   MM -1.4    MM
2013 08 24 18 50 150  6.0  6.0   0.4     4   3.3 140 1019.0  15.0  13.3    MM   MM -1.1    MM
2013 08 24 17 50 160  4.0  4.0   0.4     4   3.3 123 1019.4  15.1  13.3    MM   MM -0.9    MM
2013 08 24 16 50 150  3.0  4.0   0.3     4   3.3 138 1019.9  14.6  13.1    MM   MM +0.0    MM
2013 08 24 15 50 150  3.0  4.0   0.3     4   3.3 143 1020.1  14.6  13.1    MM   MM -0.3    MM
2013 08 24 14 50 190  3.0  4.0    MM    MM    MM  MM 1020.3  14.8  12.9    MM   MM +0.0    MM
2013 08 24 13 50 160  3.0  4.0   0.3     4   3.5 150 1020.1  14.5  12.8    MM   MM +0.0    MM
2013 08 24 12 50 170  3.0  3.0   0.4     4   3.6 142 1020.4  14.3  12.8    MM   MM +0.7    MM
2013 08 24 11 50 160  3.0  3.0   0.3     4   3.7 147 1020.3  13.6  12.5    MM   MM +0.9    MM
2013 08 24 10 50 170  3.0  4.0   0.4     4   3.7 152 1019.9  13.6  12.0    MM   MM +0.7    MM
2013 08 24 09 50 180  3.0  4.0   0.4     4   3.6 157 1019.7  14.2  12.2    MM   MM +0.8    MM
2013 08 24 08 50 190  4.0  4.0   0.4     4   3.3 161 1019.4  14.2  12.7    MM   MM +0.6    MM
2013 08 24 07 50 190  4.0  4.0   0.3     3   3.2 141 1019.2  14.5  12.8    MM   MM +0.5    MM
2013 08 24 06 50 180  4.0  4.0   0.4     3   3.1 152 1018.9  14.4  12.7    MM   MM +0.0    MM
2013 08 24 05 50 170  5.0  6.0   0.5     3   3.1 154 1018.8  14.6  13.0    MM   MM -0.4    MM
2013 08 24 04 50 160  5.0  6.0   0.3     3   2.6 153 1018.7  14.3  13.2    MM   MM -0.6    MM
2013 08 24 03 50 150  6.0  7.0   0.3     2   2.5 160 1018.8  14.8  13.4    MM   MM +0.0    MM
2013 08 24 02 50 150  6.0  7.0   0.2    MM   2.5  MM 1019.2  14.5  13.6    MM   MM -0.0    MM
2013 08 24 01 50 150  5.0  6.0   0.2    MM   2.5  MM 1019.3  14.6  13.8    MM   MM -0.4    MM
2013 08 24 00 50 140  5.0  6.0   0.2    MM   2.4  MM 1018.8  14.8  13.9    MM   MM -1.1    MM
2013 08 23 23 50 150  5.0  6.0   0.1    MM   2.4  MM 1019.2  14.7  14.2    MM   MM -1.4    MM
2013 08 23 22 50 150  4.0  5.0   0.0    MM   2.9  MM 1019.7  14.9  14.2    MM   MM -1.4    MM
2013 08 23 21 50 150  4.0  4.0   0.0    MM   3.1  MM 1019.9  14.6  14.0    MM   MM -1.6    MM
2013 08 23 20 50 160  3.0  4.0   0.1    MM   2.8  MM 1020.6  14.7  13.6    MM   MM -1.1    MM
2013 08 23 19 50 160  4.0  4.0   0.0    MM   3.1  MM 1021.1  14.8  13.3    MM   MM -0.9    MM
2013 08 23 18 50 160  3.0  4.0   0.1    MM   3.5  MM 1021.5  14.5  13.3    MM   MM -1.0    MM
2013 08 23 17 50 170  3.0  4.0   0.0    MM   3.4  MM 1021.7  14.5  13.4    MM   MM -0.8    MM
2013 08 23 16 50 190  3.0  3.0   0.1    MM   3.1  MM 1022.0  14.3  13.5    MM   MM -0.3    MM
2013 08 23 15 50 200  3.0  3.0   0.0    MM   3.0  MM 1022.5  14.0  13.6    MM   MM +0.3    MM
2013 08 23 14 50 190  3.0  4.0   0.1    MM   2.9  MM 1022.5  13.8  13.3    MM   MM +0.6    MM
2013 08 23 13 50 200  3.0  3.0   0.1    MM   2.9  MM 1022.3  14.1  13.2    MM   MM   MM    MM
2013 08 23 12 50 230  3.0  4.0   0.1    MM   2.8  MM 1022.2  14.5  13.1    MM   MM   MM    MM
2013 08 23 11 50 230  3.0  3.0   0.1    MM   3.0  MM 1021.9  14.0  13.2    MM   MM   MM    MM
2013 08 23 10 50 220  3.0  4.0   0.1    MM   2.8  MM 1021.4  13.7  13.3    MM   MM   MM    MM
2013 08 23 09 50 210  1.0  1.0   0.1    MM   2.8  MM 1021.0  15.4  13.4    MM   MM   MM    MM
2013 08 23 08 50 230  1.0  2.0   0.1    MM   2.8  MM 1020.9  15.7  13.3    MM   MM +0.0    MM
2013 08 23 07 50  10  2.0  3.0   0.1    MM   2.8  MM 1020.9  14.9  13.6    MM   MM   MM    MM
2013 08 23 06 50 350  2.0  2.0   0.1    MM   2.7  MM 1020.8  14.5  13.6    MM   MM   MM    MM
2013 08 23 05 50 340  2.0  2.0   0.1    MM   2.8  MM 1020.9  14.7  13.7    MM   MM +0.7    MM
2013 08 23 04 50 320  3.0  3.0   0.1    MM   2.6  MM 1020.4  14.9  13.6    MM   MM +0.5    MM
2013 08 23 03 50 310  3.0  3.0   0.1    MM   2.7  MM 1020.3  15.1  12.3    MM   MM +0.7    MM
2013 08 23 02 50 300  2.0  2.0   0.1    MM    MM  MM 1020.2  14.1  12.8    MM   MM +0.7    MM
2013 08 23 01 50 270  3.0  4.0   0.1    MM   2.8  MM 1019.9  14.7  12.8    MM   MM +0.5    MM
2013 08 23 00 50 270  4.0  5.0   0.1    MM   2.7  MM 1019.6  14.6  13.1    MM   MM   MM    MM
2013 08 22 23 50 270  5.0  5.0   0.1    MM   2.8  MM 1019.5  15.0  13.5    MM   MM   MM    MM
2013 08 22 22 50 250  4.0  5.0   0.1    MM   2.8  MM 1019.4  15.4  13.7    MM   MM   MM    MM
2013 08 22 21 50 250  4.0  4.0    MM    MM    MM  MM 1019.4  15.2  13.7    MM   MM +0.0    MM
2013 08 22 20 50 260  4.0  5.0   0.2    MM   2.8  MM 1019.3  15.3  13.9    MM   MM +0.4    MM
2013 08 22 19 50 230  3.0  5.0   0.2    MM   2.9  MM 1019.2  15.0  14.0    MM   MM +0.3    MM
2013 08 22 18 50 280  2.0  2.0   0.2    MM   2.9  MM 1019.2  14.8  13.8    MM   MM +0.4    MM
2013 08 22 17 50 290  2.0  3.0   0.2    MM   3.0  MM 1018.9  14.6  13.6    MM   MM +0.5    MM
2013 08 22 16 50 320  2.0  2.0   0.2    MM   2.9  MM 1018.9  14.1  13.2    MM   MM +1.2    MM
2013 08 22 15 50 330  3.0  4.0   0.2    MM   3.0  MM 1018.8  14.0  13.0    MM   MM +1.4    MM
2013 08 22 14 50 320  3.0  4.0   0.2    MM   3.0  MM 1018.4  13.8  12.7    MM   MM +1.6    MM
2013 08 22 13 50 320  4.0  5.0   0.2    MM   3.0  MM 1017.7  13.9  12.4    MM   MM +1.5    MM
2013 08 22 12 50 320  5.0  6.0   0.2    MM   2.9  MM 1017.4  14.2  12.2    MM   MM +1.9    MM
2013 08 22 11 50 310  6.0  6.0   0.2    MM   3.1  MM 1016.8  14.1  12.0    MM   MM +1.5    MM
2013 08 22 10 50 290  5.0  5.0   0.2    MM   3.2  MM 1016.2  14.3  12.2    MM   MM +1.9    MM
2013 08 22 09 50 270  4.0  5.0   0.2    MM   3.1  MM 1015.5  14.1  12.3    MM   MM +1.3    MM
2013 08 22 08 50 260  4.0  4.0   0.3     4   3.2 238 1015.3  14.4  12.4    MM   MM +0.7    MM
2013 08 22 07 50 300  3.0  4.0   0.3     4   3.4 228 1014.3  16.0  12.4    MM   MM +0.0    MM
2013 08 22 06 50 280  2.0  3.0   0.3     4   3.4 242 1014.2  15.5  12.5    MM   MM +0.0    MM
2013 08 22 05 50 300  1.0  1.0   0.3     4   3.6 253 1014.6  15.0  12.6    MM   MM +1.5    MM
2013 08 22 04 50 330  3.0  4.0   0.4     5   3.7 261 1014.4  16.6  12.7    MM   MM +2.3    MM
2013 08 22 03 50 320  2.0  3.0   0.5     5   3.9 255 1014.1  15.9  12.7    MM   MM +3.5    MM
2013 08 22 02 50 320  4.0  5.0   0.6     5   4.2 245 1013.1  16.0  12.8    MM   MM +3.1    MM
2013 08 22 01 50 310  4.0  5.0   0.7     5   4.2 247 1012.1  15.9  13.0    MM   MM +2.5    MM
2013 08 22 00 50 260  4.0  4.0   0.6     6   4.2 262 1010.6  17.3  13.1    MM   MM +0.8    MM
2013 08 21 23 50 240  3.0  4.0   0.7     5   4.2 250 1010.0  15.1  13.1    MM   MM   MM    MM
2013 08 21 22 50 290  3.0  4.0   0.7     5   4.1 249 1009.6  15.3  13.1    MM   MM -0.4    MM
2013 08 21 21 50 290  2.0  3.0   0.6     5   4.1 242 1009.8  14.9  12.5    MM   MM +0.3    MM
2013 08 21 20 50 230  3.0  3.0   0.6     5   4.0 241 1009.7  14.5  12.5    MM   MM +1.3    MM
2013 08 21 19 50 270  4.0  4.0   0.7     5   3.8 233 1010.0  14.1  11.9    MM   MM +2.0    MM
2013 08 21 18 50 280  6.0  6.0   0.7     5   3.8 243 1009.5  14.5  11.8    MM   MM +1.6    MM
2013 08 21 17 50 240  6.0  7.0   0.8     5   3.8 238 1008.4  15.0  12.0    MM   MM +1.4    MM
2013 08 21 16 50 240  7.0  8.0   0.9     5   3.8 238 1008.0  16.7  12.0    MM   MM +2.4    MM
2013 08 21 15 50 250  6.0  8.0   0.9     5   4.0 240 1007.9  15.7  12.1    MM   MM +0.7    MM
2013 08 21 14 50 240  4.0  5.0   0.9     4   3.8 214 1007.0  15.6  12.1    MM   MM -1.3    MM
2013 08 21 13 50 200  7.0  8.0   0.9     5   3.8 232 1005.6  15.6  12.2    MM   MM -2.2    MM
2013 08 21 12 50 210  5.0  6.0   1.0     5   3.9 207 1007.2  14.6  12.1    MM   MM -0.7    MM
2013 08 21 11 50 220  6.0  7.0   0.8     4   3.8 209 1008.3  15.9  12.2    MM   MM +0.7    MM
2013 08 21 10 50 180  4.0  5.0   0.8     5   3.7 220 1007.8  14.8  12.1    MM   MM -0.6    MM
2013 08 21 09 50 250  1.0  1.0   0.6     4   3.4 238 1007.9  13.5  12.1    MM   MM -1.0    MM
2013 08 21 08 50 210  4.0  5.0   0.4     3   3.2 177 1007.6  14.6  12.1    MM   MM -0.9    MM
2013 08 21 07 50 210  3.0  4.0   0.2    MM   2.9  MM 1008.4  15.5  11.8    MM   MM -0.3    MM
2013 08 21 06 50 210  2.0  3.0   0.2    MM   2.8  MM 1008.9  14.1  11.8    MM   MM -0.0    MM
2013 08 21 05 50 210  3.0  4.0   0.2    MM   2.9  MM 1008.5  14.5  11.7    MM   MM -0.6    MM
2013 08 21 04 50 200  3.0  4.0   0.2    MM   3.0  MM 1008.7  14.0  11.6    MM   MM -0.5    MM
2013 08 21 03 50 170  4.0  5.0   0.2    MM   3.1  MM 1009.0  14.8  11.7    MM   MM +0.0    MM
2013 08 21 02 50 180  5.0  6.0   0.2    MM   3.0  MM 1009.1  15.4  11.8    MM   MM +0.0    MM
2013 08 21 01 50 170  4.0  5.0   0.3     3   3.0 239 1009.2  14.8  11.9    MM   MM -0.4    MM
2013 08 21 00 50 170  6.0  6.0   0.3     3   2.9 240 1009.0  14.9  12.0    MM   MM -0.6    MM
2013 08 20 23 50 170  5.0  6.0   0.3     4   3.0 247 1009.2  14.6  12.1    MM   MM -0.9    MM
2013 08 20 22 50 170  5.0  5.0   0.3     4   3.1 238 1009.6  14.9  12.0    MM   MM -1.0    MM
2013 08 20 21 50 160  5.0  5.0   0.3     4   3.2 242 1009.6  14.9  12.0    MM   MM -1.5    MM
2013 08 20 20 50 150  5.0  5.0   0.3     4   3.2 240 1010.1  14.3  11.9    MM   MM -1.3    MM
2013 08 20 19 50 210  4.0  4.0   0.4     4   3.3 260 1010.6  16.3  11.8    MM   MM -1.1    MM
2013 08 20 18 50 220  5.0  6.0   0.4     4   3.2 255 1011.1  16.1  11.7    MM   MM -0.5    MM
2013 08 20 17 50 220  6.0  7.0   0.4     4   3.3 251 1011.4  15.6  11.6    MM   MM -0.3    MM
2013 08 20 16 50 220  6.0  6.0   0.4     4   3.3 247 1011.7  15.0  11.6    MM   MM +0.0    MM
2013 08 20 15 50 210  6.0  6.0   0.5     4   3.4 253 1011.6  14.5  11.5    MM   MM +0.0    MM
2013 08 20 14 50 220  5.0  6.0   0.5     4   3.3 260 1011.7  13.6  11.4    MM   MM +0.5    MM
2013 08 20 13 50 220  6.0  7.0   0.5     4   3.3 250 1011.5  13.8  11.3    MM   MM +0.8    MM
2013 08 20 12 50 240  6.0  6.0   0.5     4   3.3 243 1011.5  14.1  11.1    MM   MM +1.2    MM
2013 08 20 11 50 230  6.0  6.0   0.4     3   3.2 250 1011.2  13.7  11.0    MM   MM +1.1    MM
2013 08 20 10 50 230  6.0  7.0   0.5     3   3.1 250 1010.7  13.8  11.0    MM   MM   MM    MM
2013 08 20 09 50 240  6.0  7.0   0.5     3   3.1 260 1010.3  14.0  11.1    MM   MM -0.0    MM
2013 08 20 08 50 240  7.0  8.0   0.5     4   3.1 256 1010.1  13.8  11.2    MM   MM -0.4    MM
2013 08 20 07 50 230  8.0  8.0   0.3     4   3.0 262 1009.9  14.4  11.2    MM   MM -0.8    MM
2013 08 20 06 50 220  5.0  6.0   0.3     5   3.5 255 1010.2  14.0  11.2    MM   MM -0.6    MM
2013 08 20 05 50 190  4.0  6.0   0.3     5   3.6 251 1010.5  13.5  11.2    MM   MM -0.5    MM
2013 08 20 04 50 190  5.0  5.0   0.4     5   3.6 246 1010.7  13.7  11.2    MM   MM +0.0    MM
2013 08 20 03 50 190  4.0  5.0   0.4     4   3.6 236 1010.8  13.1  11.2    MM   MM +0.3    MM
2013 08 20 02 50 210  4.0  4.0   0.4     4   3.6 246 1011.0  12.9  11.3    MM   MM +0.7    MM
2013 08 20 01 50 210  3.0  4.0   0.5     5   3.8 244 1010.9  13.1  11.2    MM   MM +0.4    MM
2013 08 20 00 50 220  5.0  5.0   0.5     4   3.7 248 1010.5  13.0  11.2    MM   MM +0.0    MM
2013 08 19 23 50 210  4.0  5.0   0.5     5   3.7 250 1010.3  13.0  11.3    MM   MM -0.9    MM
2013 08 19 22 50 230  4.0  5.0   0.6     5   3.8 256 1010.5  13.9  11.3    MM   MM +0.0    MM
2013 08 19 21 50 230  5.0  6.0   0.6     5   3.7 261 1010.7  13.8  11.0    MM   MM +0.0    MM
2013 08 19 20 50 260  4.0  5.0   0.7     5   3.6 247 1011.2  13.7  10.9    MM   MM +0.4    MM
2013 08 19 19 50 220  8.0  9.0   0.8     5   3.7 248 1010.5  12.9  10.5    MM   MM -0.4    MM
2013 08 19 18 50 230  8.0  9.0   0.7     5   3.4 248 1010.8  13.4  10.5    MM   MM +0.0    MM
2013 08 19 17 50 230  8.0  9.0   0.6     4   3.5 250 1010.8  13.2  10.6    MM   MM -0.5    MM
2013 08 19 16 50 230  5.0  6.0   0.6     4   3.6 254 1010.9  12.5  10.6    MM   MM -0.5    MM
2013 08 19 15 50 230  5.0  6.0   0.6     4   3.4 250 1011.0  12.8  10.8    MM   MM -0.3    MM
2013 08 19 14 50 240  6.0  7.0   0.6     4   3.4 243 1011.3  13.5  10.9    MM   MM +0.0    MM
2013 08 19 13 50 230  6.0  6.0   0.7     4   3.5 246 1011.4  13.1  11.1    MM   MM -0.4    MM
2013 08 19 12 50 230  7.0  8.0   0.7     4   3.4 247 1011.3  13.7  11.1    MM   MM -0.6    MM
2013 08 19 11 50 230  7.0  8.0   0.6     4   3.4 243 1011.5  13.8  11.2    MM   MM -0.5    MM
2013 08 19 10 50 230  6.0  7.0   0.4     4   3.1 246 1011.8  13.6  11.0    MM   MM -0.7    MM
2013 08 19 09 50 220  6.0  7.0   0.3     4   3.4 263 1011.9  13.1  10.9    MM   MM -1.1    MM
2013 08 19 08 50 210  5.0  5.0   0.3     4   3.5 261 1012.0  12.8  10.9    MM   MM -1.4    MM
2013 08 19 07 50 210  4.0  5.0   0.3     4   3.5 259 1012.5  12.7  10.9    MM   MM -1.3    MM
2013 08 19 06 50 200  5.0  5.0   0.4     5   3.5 259 1013.0  13.0  10.9    MM   MM -1.5    MM
2013 08 19 05 50 210  4.0  5.0   0.4     5   3.5 254 1013.4  12.9  10.8    MM   MM -0.7    MM
2013 08 19 04 50 190  5.0  6.0   0.4     4   3.4 246 1013.8  13.3  11.0    MM   MM +0.0    MM
2013 08 19 03 50 200  5.0  6.0   0.4     4   3.4 255 1014.5  13.3  11.2    MM   MM -0.0    MM
2013 08 19 02 50 200  6.0  6.0   0.5     5   3.4 253 1014.1  14.2  11.2    MM   MM -1.3    MM
2013 08 19 01 50 190  6.0  7.0   0.5     4   3.6 242 1014.0  13.7  11.2    MM   MM -1.9    MM
2013 08 19 00 50 190  5.0  5.0   0.6     5   3.6 247 1014.5  13.6  11.1    MM   MM -0.7    MM
2013 08 18 23 50 230  3.0  3.0   0.6     4   3.6 248 1015.4  13.7  11.1    MM   MM   MM    MM
2013 08 18 22 50 290  2.0  3.0   0.7     4   3.7 251 1015.9  13.7  11.1    MM   MM +0.5    MM
2013 08 18 21 50 230  6.0  7.0   0.7     4   3.6 263 1015.2  14.5  10.8    MM   MM -0.5    MM
2013 08 18 20 50 240  5.0  5.0   0.8     5   3.7 274 1015.9  13.6  10.8    MM   MM -0.6    MM
2013 08 18 19 50 210  8.0  9.0   0.8     4   3.6 256 1015.4  13.4  10.7    MM   MM -1.7    MM
2013 08 18 18 50 220  9.0 10.0   1.0     5   3.8 263 1015.7  13.6  10.8    MM   MM -1.3    MM
2013 08 18 17 50 230  8.0  9.0   0.9     5   3.9 262 1016.5  13.6  10.9    MM   MM -0.5    MM
2013 08 18 16 50 230  8.0  9.0   0.8     4   3.8 256 1017.1  13.6  10.9    MM   MM -0.0    MM
2013 08 18 15 50 230  9.0 10.0   0.7     4   3.7 255 1017.0  13.8  10.5    MM   MM -0.6    MM
2013 08 18 14 50 230  9.0 10.0   0.6     4   3.4 250 1017.0  13.5  10.2    MM   MM -0.6    MM
2013 08 18 13 50 230  8.0  9.0   0.6     4   3.3 254 1017.3  13.1  10.0    MM   MM +0.0    MM
2013 08 18 12 50 230  8.0  8.0   0.5     3   3.1 252 1017.6  13.1   9.6    MM   MM +0.0    MM
2013 08 18 11 50 230  7.0  8.0   0.4     3   2.9 250 1017.6  12.8   9.5    MM   MM +0.0    MM
2013 08 18 10 50 230  6.0  7.0   0.3     3   2.8 250 1017.5  12.8   9.6    MM   MM +0.0    MM
2013 08 18 09 50 230  7.0  8.0   0.4     3   2.8 250 1017.5  13.4   9.9    MM   MM +0.0    MM
2013 08 18 08 50 230  7.0  8.0   0.3     3   2.9 260 1017.4  13.7  10.0    MM   MM +0.0    MM
2013 08 18 07 50 240  6.0  6.0   0.4     4   3.0 264 1017.6  13.3  10.1    MM   MM +0.4    MM
2013 08 18 06 50 230  5.0  6.0   0.4     4   2.9 261 1017.5  13.4  10.1    MM   MM +0.4    MM
2013 08 18 05 50 220  6.0  7.0   0.4     3   3.1 260 1017.4  14.0  10.3    MM   MM +0.0    MM
2013 08 18 04 50 200  5.0  6.0   0.4     4   3.1 265 1017.2  13.0  10.3    MM   MM +0.0    MM
2013 08 18 03 50 190  5.0  6.0   0.4     4   3.3 263 1017.1  13.0  10.3    MM   MM +0.0    MM
2013 08 18 02 50 190  7.0  7.0   0.4     4   3.3 252 1017.3  13.5  10.3    MM   MM -0.3    MM
2013 08 18 01 50 210  5.0  6.0   0.5     4   3.3 253 1017.4  13.2  10.3    MM   MM -0.7    MM
2013 08 18 00 50 210  7.0  7.0   0.5     4   3.6 256 1017.0  13.9  10.5    MM   MM -1.0    MM
2013 08 17 23 50 200  5.0  5.0   0.4     4   3.6 249 1017.6  12.5  10.6    MM   MM -1.0    MM
2013 08 17 22 50 210  5.0  5.0   0.4     4   3.5 247 1018.1  13.3  10.5    MM   MM -1.0    MM
2013 08 17 21 50 230  6.0  8.0   0.4     4   3.4 247 1018.0  14.1  10.9    MM   MM -1.1    MM
2013 08 17 20 50 220  6.0  6.0   0.4     4   3.3 250 1018.6  12.5   9.7    MM   MM -1.1    MM
2013 08 17 19 50 220  5.0  6.0   0.5     4   3.3 248 1019.1  12.1   9.9    MM   MM -1.0    MM
2013 08 17 18 50 220  5.0  6.0   0.5     4   3.2 243 1019.1  11.9  10.0    MM   MM -1.0    MM
2013 08 17 17 50 230  7.0  7.0   0.5     4   3.2 241 1019.7  12.5  10.0    MM   MM -0.6    MM
2013 08 17 16 50 230  7.0  8.0   0.6     4   3.2 226 1020.1  12.7  10.1    MM   MM +0.0    MM
2013 08 17 15 50 230  8.0 10.0   0.5     4   3.1 228 1020.1  12.7  10.2    MM   MM +0.0    MM
2013 08 17 14 50 230  8.0  9.0   0.5     3   3.1 237 1020.3  12.1  10.2    MM   MM +0.8    MM
2013 08 17 13 50 230  6.0  7.0   0.4     3   2.8 241 1020.3  12.1  10.3    MM   MM +1.1    MM
2013 08 17 12 50 220  7.0  7.0   0.3     2   2.5 234 1020.1  12.1  10.3    MM   MM +0.9    MM
2013 08 17 11 50 230  6.0  7.0   0.1    MM   2.5  MM 1019.5  12.0  10.3    MM   MM -0.0    MM
2013 08 17 10 50 210  4.0  4.0   0.2    MM   2.6  MM 1019.2  11.8  10.3    MM   MM +0.0    MM
2013 08 17 09 50 200  3.0  3.0   0.2    MM   2.7  MM 1019.2  12.1  10.3    MM   MM +0.0    MM
2013 08 17 08 50 220  3.0  4.0   0.2    MM   2.6  MM 1019.4  12.6  10.3    MM   MM +0.3    MM
2013 08 17 07 50 190  5.0  5.0   0.2    MM   2.6  MM 1019.0  12.6  10.2    MM   MM -0.4    MM
2013 08 17 06 50 190  5.0  5.0   0.2    MM   2.5  MM 1019.2  12.6  10.1    MM   MM -0.4    MM
2013 08 17 05 50 170  6.0  6.0   0.1    MM   2.6  MM 1019.1  12.7  10.2    MM   MM -0.7    MM
2013 08 17 04 50 180  5.0  5.0   0.1    MM   2.7  MM 1019.4  12.2  10.2    MM   MM +0.0    MM
2013 08 17 03 50 200  4.0  5.0   0.1    MM   2.7  MM 1019.6  12.6  10.4    MM   MM +0.4    MM
2013 08 17 02 50 200  4.0  4.0   0.1    MM   2.7  MM 1019.8  12.0  10.5    MM   MM +0.6    MM
2013 08 17 01 50 190  5.0  5.0   0.2    MM   2.7  MM 1019.6  11.9  10.6    MM   MM -0.0    MM
2013 08 17 00 50 190  4.0  5.0   0.1    MM   2.7  MM 1019.2  12.1  10.8    MM   MM -0.4    MM
2013 08 16 23 50 220  4.0  5.0   0.1    MM   2.7  MM 1019.2  13.2  11.0    MM   MM -0.4    MM
2013 08 16 22 50 230  4.0  4.0   0.1    MM   2.7  MM 1019.6  12.6  11.1    MM   MM +0.0    MM
2013 08 16 21 50 240  3.0  4.0   0.1    MM   2.8  MM 1019.6  12.7  11.2    MM   MM +0.0    MM
2013 08 16 20 50 220  3.0  3.0   0.1    MM   2.8  MM 1019.6  12.3  11.1    MM   MM -0.6    MM
2013 08 16 19 50 210  4.0  4.0   0.1    MM   2.9  MM 1019.8  12.0  11.1    MM   MM -0.3    MM
2013 08 16 18 50 220  3.0  4.0   0.2    MM   3.0  MM 1019.8  11.9  10.9    MM   MM +0.0    MM
2013 08 16 17 50 230  3.0  3.0   0.1    MM   3.0  MM 1020.2  11.7  10.7    MM   MM +0.0    MM
2013 08 16 16 50 250  3.0  3.0   0.2    MM   3.1  MM 1020.1  11.6  10.4    MM   MM +0.5    MM
2013 08 16 15 50 240  3.0  3.0   0.1    MM   3.1  MM 1020.0  11.4  10.2    MM   MM +0.8    MM
2013 08 16 14 50 240  4.0  4.0   0.2    MM   3.0  MM 1020.0  10.8  10.0    MM   MM +1.2    MM
2013 08 16 13 50 220  2.0  2.0   0.2    MM   3.1  MM 1019.6  10.6   9.9    MM   MM +1.0    MM
2013 08 16 12 50 240  1.0  1.0   0.2    MM   3.1  MM 1019.2  11.9   9.7    MM   MM +0.9    MM
2013 08 16 11 50 300  2.0  2.0   0.2    MM   3.1  MM 1018.8  11.6   9.6    MM   MM +0.6    MM
2013 08 16 10 50 270  2.0  3.0   0.2    MM   3.1  MM 1018.6  11.2   9.7    MM   MM +0.8    MM
2013 08 16 09 50 290  1.0  2.0   0.2    MM   3.0  MM 1018.3  11.0   9.7    MM   MM +0.7    MM
2013 08 16 08 50 240  2.0  2.0   0.2    MM   3.1  MM 1018.2  10.9   9.7    MM   MM +0.5    MM
2013 08 16 07 50 240  2.0  3.0   0.2    MM   3.1  MM 1017.8  11.2   9.8    MM   MM +0.0    MM
2013 08 16 06 50 210  3.0  3.0   0.2    MM   3.1  MM 1017.6  11.4   9.8    MM   MM +0.0    MM
2013 08 16 05 50 220  3.0  4.0   0.3     4   3.1 244 1017.7  11.6   9.8    MM   MM +0.0    MM
2013 08 16 04 50 230  4.0  4.0   0.3     4   3.2 257 1017.7  11.7   9.8    MM   MM +0.4    MM
2013 08 16 03 50 250  4.0  4.0   0.4     4   3.3 258 1017.7  11.5   9.9    MM   MM +0.9    MM
2013 08 16 02 50 260  5.0  5.0   0.4     4   3.2 242 1017.6  12.2   9.9    MM   MM +1.0    MM
2013 08 16 01 50 250  4.0  5.0   0.4     4   3.2 233 1017.3  11.9   9.9    MM   MM +0.9    MM
2013 08 16 00 50 240  6.0  7.0   0.3     4   3.2 228 1016.8  11.9   9.9    MM   MM +0.5    MM
2013 08 15 23 50 240  6.0  7.0   0.3     4   3.2 222 1016.6  11.6   9.9    MM   MM +0.0    MM
2013 08 15 22 50 230  5.0  6.0   0.3     3   3.2 232 1016.4  11.4   9.8    MM   MM -0.3    MM
2013 08 15 21 50 240  5.0  6.0   0.3     4   3.2 222 1016.3  11.6   9.6    MM   MM -0.3    MM
2013 08 15 20 50 240  5.0  6.0   0.3     3   3.2 232 1016.4  11.2   9.6    MM   MM -0.4    MM
2013 08 15 19 50 240  4.0  5.0   0.3     3   3.2 244 1016.7  11.2   9.7    MM   MM +0.0    MM
2013 08 15 18 50 240  4.0  5.0   0.3     3   3.1 251 1016.6  10.8   9.6    MM   MM +0.0    MM
2013 08 15 17 50 240  4.0  5.0   0.4     3   3.0 256 1016.8  10.4   9.6    MM   MM +0.0    MM
2013 08 15 16 50 250  5.0  5.0   0.4     4   3.1 240 1016.8  10.7   9.5    MM   MM +0.5    MM
2013 08 15 15 50 240  6.0  6.0   0.4     4   3.1 252 1016.8  10.6   9.5    MM   MM +0.6    MM
2013 08 15 14 50 240  5.0  6.0   0.4     4   3.1 246 1016.7  10.6   9.4    MM   MM +0.7    MM
2013 08 15 13 50 250  6.0  6.0   0.4     4   3.1 252 1016.3  11.0   9.3    MM   MM +0.7    MM
